TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-29,2024-11-29,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1670.35,1684.3,1662.05,1673.15,1668.25,1670.35,,1673.05,,,87065,145860172.65,13815,F1,1,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,1797,INE01BK01022,AWHCL,EQ,,,,,ANTONY WASTE HDG CELL LTD,639.35,639.9,621.95,630.75,632.0,634.7,,630.85,,,71220,44859302.3,5135,F1,1,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,19587,INE0P4T01013,ACSAL,ST,,,,,ARVIND AND COMPANY,90.15,90.15,90.15,90.15,90.15,88.4,,90.15,,,1500,135225.0,1,F1,1500,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,24908,INE0R4Z01018,BRACEPORT,ST,,,,,BRACE PORT LOGISTICS LTD,109.0,113.0,108.5,108.75,108.5,109.75,,108.75,,,33600,3702400.0,21,F1,1600,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,11731,INE025A01027,CONSOFINVT,EQ,,,,,CONSO. FIN. & HOLD. LTD.,212.8,213.19,208.0,209.91,210.0,210.15,,209.91,,,8417,1763130.69,393,F1,1,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,23489,INE343G01021,BHARTIHEXA,EQ,,,,,BHARTI HEXACOM LIMITED,1319.0,1397.0,1311.05,1376.2,1379.0,1310.0,,1376.2,,,1117525,1529086582.8,59469,F1,1,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,13517,INE548C01032,EMAMILTD,EQ,,,,,EMAMI LIMITED,670.0,689.5,664.6,684.0,680.2,669.2,,683.95,,,299320,203605634.3,24576,F1,1,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,17685,INE390G01014,GPTINFRA,EQ,,,,,GPT INFRAPROJECTS LTD,147.79,153.45,147.0,148.71,148.73,146.67,,148.7,,,523573,78766194.94,8132,F1,1,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,716,INE715Y01023,SHRADHA,BE,,,,,SHRADHA INFRAPROJECTS LTD,205.56,205.56,203.54,203.55,203.55,201.53,,203.55,,,25575,5256916.89,81,F1,1,,,,,
2024-11-29,2024-11-29,CM,NSE,STK,13634,INE01IU01018,SKYGOLD,BE,,,,,SKY GOLD LIMITED,3820.5,3988.0,3752.0,3854.45,3918.1,3811.25,,3857.3,,,37593,145781456.45,3672,F1,1,,,,,
