TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-09,2024-12-09,CM,NSE,STK,2018,INE162B01018,LUMAXIND,EQ,,,,,LUMAX INDUSTRIES LTD,2424.75,2461.45,2382.0,2394.7,2399.9,2410.2,,2394.5,,,3433,8315863.35,1132,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,14937,INE536H01010,CIEINDIA,EQ,,,,,CIE AUTOMOTIVE INDIA LTD,480.85,487.0,477.25,483.95,483.55,481.3,,483.95,,,136095,65736819.2,14075,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,955,INE284A01012,ESABINDIA,EQ,,,,,ESAB INDIA LTD,6236.0,6282.45,6169.25,6249.8,6240.0,6181.15,,6249.6,,,1685,10509856.3,838,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,25134,INE0RE001014,GALAPREC,EQ,,,,,GALA PRECISION ENG LTD,989.65,1100.0,989.0,1083.65,1081.5,989.65,,1083.55,,,158560,167562969.95,9393,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,10865,INE382T01030,GVPTECH,EQ,,,,,GVP INFOTECH LIMITED,13.95,13.95,13.11,13.27,13.36,13.35,,13.27,,,92762,1255807.95,554,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,11591,INF179KC1965,HDFCNIFTY,EQ,,,,,HDFCAMC - HDFCNIFTY,274.89,274.9,271.11,272.1,271.5,272.75,,272.09,,,36387,9905753.56,860,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,18653,INE0LXA01019,HOLMARC,ST,,,,,HOLMARC OPTO MECHATRO L,179.4,179.4,175.0,175.0,175.0,170.9,,175.0,,,12000,2113200.0,8,F1,1500,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,18743,INE903U01023,SIGNATURE,EQ,,,,,SIGNATUREGLOBAL INDIA LTD,1301.9,1302.4,1252.0,1273.95,1275.15,1301.95,,1273.95,,,789244,1004034961.4,31129,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,15085,INF789F1AYK6,SILVERETF,EQ,,,,,UTIAMC - SILVERETF,89.5,90.0,88.65,89.87,90.0,89.5,,89.87,,,118415,10579175.67,831,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,15409,INE317F01035,NESCO,EQ,,,,,NESCO LTD.,1046.0,1070.0,1038.75,1050.85,1050.9,1040.25,,1050.85,,,75152,79478170.75,8841,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,14900,INE280H01015,SAHYADRI,EQ,,,,,SAHYADRI INDUSTRIES LTD,332.25,334.6,318.2,323.25,318.2,332.25,,322.4,,,9257,3028798.35,463,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,13482,INE148I07NM7,916SCL25,ZW,,,,,SEC RE NCD 9.16% SR.V,850.0,850.0,850.0,850.0,850.0,850.0,,850.0,,,100,85000.0,1,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,7901.2,7999.7,7901.2,7999.7,7999.7,8487.0,,7999.7,,,2,15900.9,2,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7575.95,7640.0,7532.55,7569.75,7587.95,7552.4,,7569.7,,,209644,1589666948.05,29142,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,350,INE459A01010,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,3870.0,3870.0,3763.05,3799.55,3798.4,3834.15,,3799.7,,,1013,3855465.05,394,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,11394,INE358U01012,ZOTA,EQ,,,,,ZOTA HEALTH CARE LIMITED,606.0,649.2,606.0,642.7,645.0,609.85,,642.7,,,54378,34559042.35,2022,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,15178,INE763I01026,TARIL,BE,,,,,TRANS & RECTI. LTD,1046.0,1058.0,1025.0,1045.5,1044.5,1033.75,,1045.3,,,131826,137615130.7,7177,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,31475,INE231G01010,ORBTEXP,EQ,,,,,ORBIT EXPORTS LIMITED,192.11,227.07,190.5,227.07,227.07,189.23,,227.2,,,844915,185294106.64,11848,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,24856,INE0PQ101010,SSDL,EQ,,,,,SARASWATI SAREE DEPOT LTD,141.8,142.76,138.11,138.78,138.95,140.99,,138.8,,,122175,17086941.1,2370,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,6733,INE749A01030,JINDALSTEL,EQ,,,,,JINDAL STEEL & POWER LTD,950.05,969.6,945.2,967.2,968.0,949.1,,967.2,,,1433142,1372417752.15,53173,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,9641,INE060B01014,KHANDSE,EQ,,,,,KHANDWALA SECURITIES LTD,29.06,29.7,28.5,28.59,28.58,29.06,,28.59,,,10020,288598.49,150,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,2188,INE854S01022,GENCON,EQ,,,,,GENERIC ENG CONS PROJ LTD,44.5,47.07,43.87,45.98,45.9,43.76,,45.98,,,173747,8020054.29,2088,F1,1,,,,,
2024-12-09,2024-12-09,CM,NSE,STK,1235,INE224A01026,GREAVESCOT,EQ,,,,,GREAVES COTTON LTD.,197.99,214.9,197.42,213.24,213.7,197.68,,213.25,,,9275013,1945001081.59,90209,F1,1,,,,,
