TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-12,2024-09-12,CM,NSE,STK,17181,INF769K01FN2,NEXT50,EQ,,,,,MIRAEAMC - MANXT50,763.38,767.87,759.25,766.36,766.05,755.82,,766.29,,,4271,3261690.17,661,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,27067,INE050M01012,VSSL,EQ,,,,,VARDHMAN SPC STEEL LTD,283.55,288.0,279.1,283.45,284.0,280.45,,283.45,,,56377,15996761.75,4076,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,11778,INE887G01027,GOKEX,EQ,,,,,GOKALDAS EXPORTS LTD.,900.0,931.0,893.2,924.95,920.6,899.15,,924.95,,,174923,159068803.9,9979,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,547,INE216A01030,BRITANNIA,EQ,,,,,BRITANNIA INDUSTRIES LTD,6018.65,6128.7,6004.7,6109.25,6081.35,6008.65,,6109.15,,,548745,3334649897.95,82148,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,17945,INE03QK01018,SUVENPHAR,EQ,,,,,SUVEN PHARMACEUTICALS LTD,1190.95,1205.0,1175.1,1185.3,1181.0,1190.25,,1185.45,,,230197,273052568.7,18185,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,21683,INE727S01012,BRNL,EQ,,,,,BHARAT ROAD NETWORK LTD,49.2,49.74,48.32,48.62,48.37,48.38,,48.64,,,50086,2450529.52,967,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,10634,INE900C01027,ASAL,EQ,,,,,AUTOMOTIVE STAMPINGS & AS,814.0,822.55,800.1,807.45,809.45,813.3,,807.2,,,22453,18116545.65,3026,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,17187,INE055S01018,CYIENTDLM,EQ,,,,,CYIENT DLM LIMITED,712.0,719.8,707.05,716.1,718.0,703.05,,716.1,,,313773,224335957.65,25750,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,18359,INE149K01016,SANDUMA,EQ,,,,,SANDUR MANG & IRON ORES L,490.0,495.95,479.85,487.2,483.1,485.95,,487.15,,,100716,49248638.6,5391,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,4014,INE725A01022,NAVA,EQ,,,,,NAVA LIMITED,1002.8,1039.5,1000.15,1033.2,1032.0,993.0,,1033.2,,,529734,543876392.6,29070,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,740,INF200KA1S14,SBIETFIT,EQ,,,,,SBIAMC - SBIETFIT,456.97,461.99,452.38,460.01,460.28,452.78,,460.01,,,6659,3048464.23,207,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,14745,INE199C01026,ADVANIHOTR,EQ,,,,,ADVANI HOT.& RES.(I) LTD,78.0,80.8,76.56,76.98,77.26,77.17,,76.98,,,393769,30778182.85,8162,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,21623,INE346W01013,APEX,EQ,,,,,APEX FROZEN FOODS LIMITED,254.0,256.7,249.9,252.7,253.15,252.25,,252.7,,,113833,28736267.6,7515,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,24321,INE0S2V01010,VRAJ,EQ,,,,,VRAJ IRON AND STEEL LTD,266.2,274.85,250.01,252.37,252.0,260.25,,252.37,,,1893919,501027187.23,47620,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,1403,INE345A01011,HINDOILEXP,EQ,,,,,HINDUSTAN OIL EXPLORATION,239.45,242.4,236.7,241.4,242.25,238.95,,241.4,,,653990,157061159.65,12331,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,3186,INE640A01023,SKFINDIA,EQ,,,,,SKF INDIA LTD,5476.2,5511.55,5386.05,5432.2,5433.15,5434.2,,5432.2,,,70675,384454206.95,6688,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,14106,INE718H01014,AUTOIND,EQ,,,,,AUTOLINE INDUSTRIES LTD,143.6,145.18,142.0,142.32,142.0,142.83,,142.32,,,110766,15851787.36,3867,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,7974.99,7974.99,7865.05,7900.8,7919.98,7894.21,,7900.42,,,346,2736720.98,46,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,18086,INE917M01012,DBL,EQ,,,,,DILIP BUILDCON LIMITED,559.0,560.95,548.0,553.45,551.0,554.0,,553.4,,,231226,127856084.95,9156,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,5359,INE08LI01020,KRSNAA,EQ,,,,,KRSNAA DIAGNOSTICS LTD,758.15,792.2,748.1,781.3,782.0,747.45,,781.35,,,307600,238872265.15,21650,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,29284,INE665J01013,VMART,EQ,,,,,VMART RETAIL LTD,3630.0,3700.0,3612.1,3685.8,3687.05,3614.8,,3685.8,,,14225,52387958.1,3406,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,13072,INE489L01022,IIFLSEC,EQ,,,,,IIFL SECURITIES LIMITED,303.9,313.5,290.45,311.35,312.0,295.0,,311.35,,,1053235,321039141.9,21154,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,24674,INE0BSN01013,SATECH,SM,,,,,S A TECH SOFTWARE INDIA L,188.1,194.0,185.0,187.6,187.0,189.75,,187.6,,,82000,15449300.0,40,F1,2000,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,13352,INE383H01017,MALUPAPER,EQ,,,,,MALU PAPER MILLS LIMITED,48.52,49.0,47.53,47.94,48.37,48.37,,48.0,,,90363,4356176.88,2378,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,15377,INE865T01018,PDMJEPAPER,EQ,,,,,PUDUMJEE PAPER PRO. LTD,118.71,121.48,118.17,120.07,120.3,118.69,,120.07,,,142516,17111675.54,3855,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,2.69,2.72,2.51,2.58,2.57,2.61,,2.58,,,138422815,358028216.07,56727,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,23036,INE0NHL23019,BHINVIT,IV,,,,,BHARAT HIGHWAYS INVIT,113.9,113.9,112.22,112.61,112.98,112.12,,112.61,,,305649,34515216.76,958,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,3048,INE109A01011,SCI,EQ,,,,,SHIPPING CORP OF INDIA LT,248.0,249.6,240.0,244.5,245.4,245.8,,244.5,,,2449037,597902112.05,45066,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,795,IN0020170141,SGBDEC2512,GB,,,,,2.50%GOLDBONDS2025 SR-XII,7500.0,7500.0,7500.0,7500.0,7500.0,7598.0,,7550.0,,,32,240000.0,2,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,7670.0,7759.0,7633.05,7710.5,7714.0,7674.4,,7710.5,,,120,923106.5,27,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,3384,INE277A01016,SWARAJENG,EQ,,,,,SWARAJ ENGINES LTD,3302.3,3319.95,3267.0,3289.4,3300.0,3285.85,,3289.15,,,5433,17849796.45,1610,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,25496,INE912L01015,ONELIFECAP,BE,,,,,ONELIFE CAP ADVISORS LTD,18.68,18.68,17.81,18.37,18.37,18.27,,18.37,,,5563,100986.79,52,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,25756,INE806A01020,VIKASECO,EQ,,,,,VIKAS ECOTECH LIMITED,3.67,3.7,3.65,3.66,3.65,3.66,,3.66,,,5942519,21796968.37,5298,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,24374,INF680P01422,LIQUIDSHRI,EQ,,,,,SHRIRAM - LIQUIDSHRI,1012.05,1012.06,1012.05,1012.06,1012.06,1011.89,,1012.06,,,7924,8019558.87,26,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,17140,INE349Y01013,IDEAFORGE,EQ,,,,,IDEAFORGE TECHNO LTD,708.25,709.0,699.0,702.0,703.1,703.25,,702.05,,,136618,96111494.45,8904,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,19025,INE250A01039,KIRLOSIND,EQ,,,,,KIRLOSKAR INDUSTRIES LTD,5480.05,5520.0,5395.65,5506.65,5520.0,5459.45,,5506.65,,,4215,23065468.9,1300,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,2397,INE278H01035,SANDHAR,EQ,,,,,SANDHAR TECHNOLOGIES LTD,610.9,633.75,605.0,618.9,616.35,607.75,,618.9,,,70809,43732211.55,5756,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,19438,INE926K01017,AHLEAST,EQ,,,,,ASIAN HOTELS (EAST) LTD,132.55,134.5,132.15,133.15,132.82,132.5,,133.14,,,6231,829710.58,391,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,21225,INE306N08292,910TCAP28,,,,,,UNSERENCD9.1%SRIIICIII&IV,1032.0,1034.0,1032.0,1034.0,1034.0,1119.58,,1034.32,,,349,360665.6,10,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,17869,INE121E01018,JSWENERGY,EQ,,,,,JSW ENERGY LIMITED,750.0,763.7,742.2,760.1,756.1,741.8,,760.1,,,2804171,2116446183.35,64192,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,19,INE189B01011,STYRENIX,EQ,,,,,STYRENIX PERFORMANCE LTD,2488.0,2507.0,2443.0,2461.85,2449.0,2462.3,,2461.9,,,34581,85508572.65,6096,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,10282,INE587G01015,KAYA,BE,,,,,KAYA LIMITED,460.0,483.0,458.0,483.0,483.0,460.0,,483.05,,,50216,24192689.25,330,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,809,INE032Z01020,BSHSL,EQ,,,,,BOMBAY SUPER HYBRID SEEDS,191.0,191.0,184.21,185.07,184.5,187.19,,185.07,,,16540,3068327.57,968,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,9898,INE645W01026,AIRAN,BE,,,,,AIRAN LIMITED,39.3,40.3,38.6,40.01,40.1,38.39,,40.02,,,265591,10530238.42,1430,F1,1,,,,,
2024-09-12,2024-09-12,CM,NSE,STK,5577,IN0020210152,667GS2035,GS,,,,,GOI LOAN  6.67% 2035,98.46,98.74,98.46,98.51,98.51,99.74,,98.26,,,2538,249971.68,5,F1,1,,,,,
