TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-03-28,2025-03-28,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,8632.0,8799.99,8632.0,8718.33,8724.99,8632.0,,8718.33,,,833,7253296.51,51,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,8700.0,8748.0,8690.0,8711.39,8747.99,8643.13,,8711.39,,,147,1280658.45,42,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,8635.0,8775.99,8630.0,8719.02,8725.0,8632.2,,8719.02,,,812,7070222.23,94,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,8635.0,8729.99,8635.0,8710.05,8709.96,8633.69,,8714.04,,,190,1652770.31,62,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,8693.99,8739.0,8675.2,8690.5,8690.5,8620.5,,8699.41,,,286,2491695.75,61,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,8698.0,8751.0,8650.15,8746.74,8750.0,8616.58,,8746.73,,,845,7349117.35,144,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,8660.0,8742.0,8658.65,8725.82,8725.0,8658.65,,8725.82,,,460,4015613.38,46,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,8700.01,8700.01,8700.0,8700.0,8700.0,8665.0,,8700.0,,,10,87000.04,2,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,8550.11,8794.0,8550.11,8794.0,8794.0,8690.13,,8794.0,,,82,709344.11,3,F1,1,,,,,
2025-03-28,2025-03-28,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,8729.97,8729.97,8729.97,8729.97,8729.97,8729.97,,8729.97,,,1,8729.97,1,F1,1,,,,,
