TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-18,2025-02-18,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,8476.0,8476.0,8400.0,8428.6,8468.99,8460.0,,8428.6,,,425,3589383.8,41,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,8478.0,8525.0,8478.0,8492.01,8490.0,8469.33,,8492.01,,,156,1326218.11,33,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,8499.99,8505.0,8470.0,8493.89,8480.0,8479.68,,8493.89,,,2605,22111305.57,96,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,8490.0,8525.0,8475.02,8497.09,8490.0,8490.0,,8497.09,,,195,1660234.62,22,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,8519.0,8519.0,8405.55,8454.25,8435.0,8458.5,,8455.81,,,142,1201968.25,31,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,8500.6,8510.0,8480.0,8491.5,8480.01,8499.18,,8491.5,,,275,2335466.58,38,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,8481.25,8514.99,8470.01,8488.11,8490.0,8480.26,,8488.11,,,239,2027938.32,41,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,8361.17,8361.17,8361.17,8361.17,8361.17,8550.0,,8361.17,,,1,8361.17,1,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,8525.0,8585.0,8525.0,8560.0,8560.0,8496.62,,8532.5,,,23,196545.0,7,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,8500.0,8500.0,8300.0,8300.0,8300.0,8299.0,,8300.0,,,4,33600.0,2,F1,1,,,,,
2025-02-18,2025-02-18,CM,NSE,STK,398,IN0020170083,SGBNOV25VI,GB,,,,,2.50% GOLDBONDS2025SR-VI,8505.75,8548.0,8505.5,8548.0,8548.0,8500.0,,8548.0,,,15,127712.75,5,F1,1,,,,,
