TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-11,2025-04-11,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,8801.0,8801.0,8700.0,8795.55,8800.0,8484.42,,8795.55,,,558,4900546.71,75,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,8631.0,9100.0,8602.0,8781.75,8800.0,8518.9,,8774.2,,,497,4370596.24,113,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,8602.0,8820.0,8602.0,8779.67,8798.98,8513.29,,8779.67,,,2719,23890430.99,184,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,8700.0,8801.0,8630.0,8770.16,8750.0,8518.62,,8770.16,,,1262,11041474.75,135,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,8650.64,8850.0,8602.0,8783.97,8790.0,8514.64,,8783.97,,,1383,12122829.94,127,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,8800.0,8900.0,8752.0,8857.64,8875.0,8539.96,,8856.39,,,1683,14871108.13,202,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,8799.99,8840.0,8750.0,8770.1,8770.0,8517.15,,8770.1,,,992,8710356.63,109,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,8660.0,9000.0,8660.0,8950.0,8950.0,8600.0,,8930.5,,,30,267954.06,10,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,8994.0,9000.0,8878.0,8880.0,8880.0,8650.0,,8880.0,,,57,510406.04,10,F1,1,,,,,
2025-04-11,2025-04-11,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,8700.0,8898.0,8700.0,8898.0,8898.0,8700.0,,8898.0,,,15,131888.0,5,F1,1,,,,,
