TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-05,2024-12-05,CM,NSE,STK,8940,INE255Z01019,E2E,BE,,,,,E2E NETWORKS LIMITED,4420.0,4455.0,4278.85,4295.25,4300.0,4357.4,,4295.25,,,28603,123770373.15,3137,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,1127,INE539A01019,GHCL,EQ,,,,,GHCL LIMITED,644.4,662.0,624.6,631.9,633.2,644.65,,631.9,,,426044,273492302.05,31945,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,23480,INE985A01022,SINCLAIR,EQ,,,,,SINCLAIRS HOTELS LIMITED,113.0,113.0,107.82,109.19,110.31,111.35,,109.25,,,46255,5117097.39,1371,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,11374,INE0LQS01015,TIPSFILMS,EQ,,,,,TIPS FILMS LIMITED,552.0,553.0,531.1,533.0,531.1,545.85,,534.1,,,8573,4620454.9,975,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,5428,INE948A01012,TRIGYN,EQ,,,,,TRIGYN TECHNOLOGIES LTD,115.31,116.9,113.81,114.94,115.21,115.19,,114.95,,,53749,6181496.96,1521,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,1720,INE364A01020,JAYSREETEA,EQ,,,,,JAYSHREE TEA & INDUSTRIES,144.7,149.0,143.75,144.58,144.85,143.73,,144.6,,,347343,50841742.18,4043,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,27079,INE127T01021,KPEL,EQ,,,,,K.P. ENERGY LIMITED,610.75,624.45,601.0,607.95,609.35,618.3,,608.0,,,130583,79811343.55,6032,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,8385.77,8438.0,8335.66,8387.69,8381.0,8385.77,,8387.97,,,1630,13677197.44,150,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,368,INE373A01013,BASF,EQ,,,,,BASF INDIA LTD,5736.95,5736.95,5622.0,5658.0,5675.0,5651.0,,5658.15,,,30156,170533248.6,7789,F1,1,,,,,
2024-12-05,2024-12-05,CM,NSE,STK,22947,INE777F01014,EXICOM,EQ,,,,,EXICOM TELE SYSTEMS LTD,289.95,292.2,285.0,286.9,286.6,289.85,,286.9,,,245671,70614450.7,6478,F1,1,,,,,
