TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-06-19,2025-06-19,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,9870.0,9970.0,9870.0,9883.88,9885.0,9870.0,,9883.88,,,50,494361.0,12,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,9999.0,9999.0,9874.0,9897.62,9892.0,9927.44,,9897.62,,,190,1881952.6,49,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,9934.79,9934.79,9866.01,9899.04,9909.63,9885.37,,9899.04,,,983,9725093.89,72,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,9904.27,9904.27,9863.01,9871.0,9867.0,9904.27,,9871.0,,,86,849711.44,27,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,9885.0,9925.0,9857.0,9881.0,9870.0,9885.0,,9881.0,,,210,2075655.65,34,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,9900.0,9910.0,9860.0,9899.19,9875.75,9903.33,,9899.19,,,126,1246192.9,30,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,9900.0,9930.0,9868.1,9900.0,9900.0,9887.44,,9900.0,,,124,1228015.8,32,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,10000.0,10000.01,10000.0,10000.0,10000.0,10000.0,,10000.0,,,29,290000.01,10,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,9865.11,9865.11,9865.1,9865.1,9865.1,9865.0,,9865.1,,,4,39460.43,2,F1,1,,,,,
2025-06-19,2025-06-19,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,10000.0,10000.0,9825.11,9825.11,9825.11,10000.0,,9825.11,,,6,59825.11,2,F1,1,,,,,
