TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-10-21,2024-10-21,CM,NSE,STK,14900,INE280H01015,SAHYADRI,EQ,,,,,SAHYADRI INDUSTRIES LTD,335.8,344.95,334.7,338.15,338.2,338.55,,338.15,,,7919,2687720.25,501,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,955,INE284A01012,ESABINDIA,EQ,,,,,ESAB INDIA LTD,6381.0,6382.8,6151.0,6184.75,6197.0,6353.9,,6186.45,,,2666,16695714.2,1162,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,25134,INE0RE001014,GALAPREC,EQ,,,,,GALA PRECISION ENG LTD,940.0,948.0,861.1,897.2,886.0,938.1,,897.2,,,57727,52957342.95,5701,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,10865,INE382T01030,GVPTECH,EQ,,,,,GVP INFOTECH LIMITED,12.23,12.48,11.74,11.91,11.99,12.23,,11.91,,,49254,593566.04,340,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,11591,INF179KC1965,HDFCNIFTY,EQ,,,,,HDFCAMC - HDFCNIFTY,277.0,277.0,272.18,273.96,273.63,274.74,,273.97,,,78543,21500795.1,891,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,18743,INE903U01023,SIGNATURE,EQ,,,,,SIGNATUREGLOBAL INDIA LTD,1489.55,1503.95,1475.0,1483.05,1482.0,1489.55,,1483.05,,,248099,368202550.7,7268,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,15085,INF789F1AYK6,SILVERETF,EQ,,,,,UTIAMC - SILVERETF,92.02,95.9,92.02,95.73,95.89,90.79,,95.74,,,773061,73711503.73,2644,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,2947,INE020B07IG5,888REC29,NF,,,,,BOND8.88% PA TF TR II S2B,1203.0,1203.0,1202.0,1202.92,1202.0,1202.0,,1202.92,,,108,129916.0,2,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,14937,INE536H01010,CIEINDIA,EQ,,,,,CIE AUTOMOTIVE INDIA LTD,536.6,536.6,524.7,529.9,530.0,533.15,,529.9,,,146340,77399518.1,13227,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,2018,INE162B01018,LUMAXIND,EQ,,,,,LUMAX INDUSTRIES LTD,2521.0,2609.0,2495.0,2586.4,2571.0,2555.15,,2586.3,,,7834,20130899.75,1775,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,15409,INE317F01035,NESCO,EQ,,,,,NESCO LTD.,965.0,965.0,932.1,934.8,933.25,964.3,,934.8,,,38482,36313180.65,4866,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,7950,INE0HKW01018,PRECISION,SM,,,,,PRECISION METALIKS LTD,54.0,55.9,54.0,55.4,55.4,54.6,,55.4,,,10000,551500.0,5,F1,2000,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,16045,INE689W01016,PRINCEPIPE,EQ,,,,,PRINCE PIPES FITTINGS LTD,540.0,540.7,535.0,535.9,535.0,538.8,,535.9,,,65758,35309495.2,5580,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,25528,INE0X6F01017,SDREAMS,SM,,,,,S D RETAIL LIMITED,157.95,158.0,138.0,142.5,143.95,156.05,,142.5,,,177000,25413250.0,173,F1,1000,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,4717,INE129A01019,GAIL,EQ,,,,,GAIL (INDIA) LTD,223.0,223.55,218.6,219.65,219.15,221.43,,219.65,,,8211751,1812072043.21,60652,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,8342,INF109KC14A8,GSEC5IETF,EQ,,,,,ICICIPRAMC - ICICI5GSEC,58.89,58.93,57.81,57.81,57.81,57.9,,57.81,,,481,27884.2,13,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,1338,INE480C01038,SDBL,EQ,,,,,SOM DIST & BREW LTD,106.7,107.85,100.9,103.78,103.9,106.98,,103.8,,,639689,67291832.51,10196,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,9117,INE716B01029,TIPSMUSIC,EQ,,,,,TIPS MUSIC LIMITED,781.0,795.9,761.25,773.8,773.0,780.75,,773.9,,,234317,181474310.15,15954,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,8092.0,8092.0,8081.01,8081.03,8081.03,8002.18,,8081.03,,,24,193995.59,6,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,22663,INE953L01027,JSFB,EQ,,,,,JANA SMALL FIN BANK LTD,529.85,533.85,505.8,510.15,509.0,530.1,,510.15,,,156995,81719437.4,4645,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,13637,INE780C01023,JMFINANCIL,EQ,,,,,JM FINANCIAL LIMITED,164.0,168.75,142.71,147.05,147.0,158.69,,147.05,,,55839326,8773023820.39,222897,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,1805,INE900B01029,KABRAEXTRU,EQ,,,,,KABRA EXTRUSION TECHNIK L,450.0,460.0,438.55,452.55,450.0,449.8,,452.15,,,123981,55252983.0,3580,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,16827,INE760A01029,KOKUYOCMLN,EQ,,,,,KOKUYO CAMLIN LIMITED,170.0,171.0,165.5,166.43,165.5,171.13,,166.45,,,89391,14993237.85,2952,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,14111,INE870H01013,NETWORK18,EQ,,,,,NETWORK18 MEDIA & INV LTD,82.0,84.6,79.55,80.0,79.94,81.68,,80.01,,,4324081,356030407.46,26802,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,24785,INE0YAL01017,PPSL,SM,,,,,PICTUREPOST STUDIOS LTD,32.5,33.0,31.5,31.55,31.55,31.65,,31.55,,,60000,1934700.0,10,F1,6000,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,24481,INE0P4701011,SAHAJSOLAR,ST,,,,,SAHAJ SOLAR LIMITED,594.0,594.0,560.0,563.0,560.05,581.95,,563.0,,,31200,17796840.0,38,F1,800,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,20784,INE413U07251,1050ISFL28,N5,,,,,SEC RE NCD 10.50% SR 6,1000.1,1015.0,1000.1,1015.0,1015.0,1010.05,,1015.0,,,170,171217.0,4,F1,1,,,,,
2024-10-21,2024-10-21,CM,NSE,STK,17383,INE0P7201019,DRONE,ST,,,,,DRONE DESTINATION LIMITED,208.7,212.4,202.05,212.4,212.4,202.3,,212.4,,,75000,15804450.0,71,F1,1000,,,,,
