TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-26,2024-09-26,CM,NSE,STK,14418,INE006I01046,ASTRAL,EQ,,,,,ASTRAL LIMITED,2029.8,2029.9,2000.0,2008.55,2007.95,2024.95,,2008.55,,,317884,639242060.2,32134,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,14566,INE318D01020,ZENITHSTL,BE,,,,,ZENITH STEEL PIP IND LTD,10.37,10.37,10.37,10.37,10.37,10.59,,10.62,,,52468,544093.16,102,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,7843,IN0020210244,654GS2032,GS,,,,,GOI LOAN  6.54% 2032,100.2,100.2,100.2,100.2,100.2,100.0,,100.2,,,301,30160.2,2,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,11689,INE399C01030,SUPRAJIT,EQ,,,,,SUPRAJIT ENGINEERING LTD,529.75,535.0,523.8,529.6,530.0,529.75,,529.6,,,137632,72743933.45,8129,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,15730,INE557Z01018,PIGL,BE,,,,,POWER INSTRUMENT (G) LTD,168.25,168.3,168.15,168.3,168.3,165.0,,167.3,,,62185,10461934.0,131,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,6501,INE864K01010,IRIS,BE,,,,,IRIS BUSINESS SERV LTD,327.34,327.34,327.34,327.34,327.34,320.93,,326.92,,,10896,3566696.64,44,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,8146,INE060X01026,DEVIT,EQ,,,,,DEV INFO TECHNOLOGY LTD,145.67,152.9,142.02,144.91,144.0,145.93,,144.89,,,1197277,177944613.64,17461,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,2493,INE750A01020,ORIENTHOT,EQ,,,,,ORIENT HOTELS LTD,171.8,174.46,168.5,169.34,169.9,172.07,,169.34,,,281733,48181507.88,6512,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,4934,INE0D6701023,IPL,EQ,,,,,INDIA PESTICIDES LIMITED,209.99,211.99,208.0,208.65,208.8,208.08,,208.64,,,144246,30234628.27,3371,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,4598,INE978A01027,HERITGFOOD,EQ,,,,,HERITAGE FOODS LTD,618.0,619.7,601.2,608.45,608.05,616.55,,608.5,,,302300,184359695.5,8006,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,10710,INE0KTW01013,VEEKAYEM,SM,,,,,VEEKAYEM FASH & APP LTD,270.0,270.3,270.0,270.3,270.3,257.45,,270.3,,,18500,5000250.0,29,F1,500,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,11222,INE0CDK01019,MAKS,ST,,,,,MAKS ENERGY SOL INDIA LTD,49.9,49.9,47.25,49.45,49.9,47.55,,49.45,,,13500,659250.0,9,F1,1500,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,14329,INE812G01025,SMSPHARMA,EQ,,,,,SMS PHARMACEUTICALS LTD.,358.2,358.3,351.15,354.65,353.9,358.2,,354.65,,,153725,54506034.85,5711,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,3987,INE461C01038,GREENPLY,EQ,,,,,GREENPLY INDUSTRIES LTD,377.25,379.75,367.1,369.55,369.8,377.4,,369.55,,,247835,92112123.95,14489,F1,1,,,,,
2024-09-26,2024-09-26,CM,NSE,STK,12971,INE0MJQ01012,PRITIKA,SM,,,,,PRITIKA ENG COMPO LTD,172.0,173.0,169.0,171.45,171.4,171.7,,171.45,,,68000,11681500.0,18,F1,2000,,,,,
