TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-28,2025-04-28,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,9279.0,9279.0,9257.0,9260.0,9260.0,9250.0,,9260.0,,,61,565371.0,7,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,9085.02,9185.0,9085.02,9125.0,9125.0,9085.02,,9125.0,,,165,1507653.8,35,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,9095.04,9279.0,9095.0,9100.71,9095.02,9095.04,,9100.71,,,693,6320844.05,109,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,9102.33,9195.0,9041.0,9099.0,9098.0,9102.33,,9099.41,,,227,2065168.98,41,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,9040.0,9100.0,9040.0,9080.0,9080.0,9092.5,,9080.0,,,206,1870473.7,32,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,9076.0,9200.0,9030.0,9031.38,9030.0,9074.58,,9031.42,,,1149,10386151.49,76,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,9283.17,9283.17,9086.0,9103.39,9101.0,9101.15,,9103.39,,,535,4876465.13,58,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,9201.0,9247.0,9127.11,9127.11,9127.11,9201.0,,9127.11,,,13,118966.1,4,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,9122.01,9268.12,9122.0,9268.12,9268.12,9121.51,,9259.27,,,21,193370.96,7,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,9330.0,9330.0,9330.0,9330.0,9330.0,9300.0,,9330.0,,,1,9330.0,1,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,9450.0,9499.0,9449.0,9482.66,9499.0,9400.0,,9482.66,,,31,293141.0,11,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,9250.0,9350.0,9250.0,9350.0,9350.0,9149.95,,9350.0,,,26,242771.75,6,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,9250.0,9350.0,9250.0,9350.0,9350.0,9375.0,,9350.0,,,82,761910.32,6,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,9291.0,9499.0,9291.0,9409.0,9409.0,9291.0,,9354.5,,,6,56072.0,4,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,945,IN0020170166,SGBJAN26,GB,,,,,2.50%GOLDBONDS2026SR-XIV,9347.99,9347.99,9347.99,9347.99,9347.99,9348.0,,9347.99,,,1,9347.99,1,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,9130.0,9469.0,9130.0,9469.0,9469.0,9250.0,,9469.0,,,8,73379.0,2,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,9200.0,9238.0,9199.99,9238.0,9238.0,9199.99,,9238.0,,,13,119713.95,5,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,9270.0,9270.0,9260.0,9268.0,9268.0,9188.67,,9378.9,,,43,398506.0,9,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,9151.0,9151.0,9149.0,9149.26,9149.4,9148.77,,9149.26,,,8,73202.8,3,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,9180.0,9181.0,9180.0,9180.62,9180.0,9177.5,,9180.62,,,10,91805.0,3,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,9100.0,9253.39,9100.0,9249.7,9249.7,9076.0,,9571.7,,,27,249006.38,5,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,9209.0,9209.0,9209.0,9209.0,9209.0,9175.0,,9209.0,,,7,64463.0,4,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,9120.0,9250.0,9120.0,9250.0,9250.0,9120.0,,9250.0,,,9,82730.0,3,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,9300.0,9450.0,9300.0,9440.0,9440.0,9300.0,,9343.0,,,5,46790.0,4,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,9121.5,9155.0,9061.01,9151.0,9150.0,9169.5,,9139.94,,,619,5636718.08,98,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,9322.33,9379.0,9322.0,9353.33,9350.0,9322.33,,9353.33,,,357,3337452.78,35,F1,1,,,,,
2025-04-28,2025-04-28,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,9199.0,9229.0,9111.1,9221.75,9229.0,9200.32,,9203.22,,,596,5461264.35,45,F1,1,,,,,
