TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-31,2024-07-31,CM,NSE,STK,7412,INF174KA1IA5,ALPHA,EQ,,,,,KOTAKMAMC - KOTAKALPHA,57.25,57.82,57.01,57.76,57.76,57.19,,57.76,,,1057544,60940162.27,4595,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,15151,INE925C01016,MADHAV,EQ,,,,,MADHAV MARBLE & GRANITE,50.0,51.0,48.62,48.92,49.0,49.65,,48.75,,,11053,545725.49,341,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,7400.64,7599.9,7400.64,7436.24,7435.0,7400.64,,7437.08,,,235,1750030.46,40,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1840.0,1845.0,1806.6,1812.3,1810.0,1827.45,,1812.35,,,11300,20604048.2,2031,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,11193,INF846K011K1,AXISILVER,EQ,,,,,AXISAMC - AXISILVER,83.55,85.18,83.55,84.65,84.5,83.07,,84.65,,,471969,39870411.2,578,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,22717,INE010601016,ENTERO,EQ,,,,,ENTERO HEALTHCARE SOLU L,1200.0,1200.0,1181.0,1195.85,1195.0,1188.2,,1195.85,,,15212,18133366.45,2061,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,4127,INE699B01027,SAMBHAAV,EQ,,,,,SAMBHAAV MEDIA LTD,5.47,5.47,5.22,5.3,5.35,5.25,,5.3,,,115440,611628.17,251,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,22521,INF789F1AZE6,NIF5GETF,EQ,,,,,UTIAMC - NIF5GETF,57.82,57.82,57.01,57.15,57.5,57.04,,57.15,,,269,15382.57,14,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,20242,INE093I01010,OBEROIRLTY,EQ,,,,,OBEROI REALTY LIMITED,1841.9,1879.0,1830.6,1862.4,1870.0,1827.1,,1862.4,,,1209788,2248619397.85,75258,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,5309,INE00D001018,REXPIPES,SM,,,,,REX PIPES AND CABLES LTD,78.05,78.05,76.45,76.45,76.45,78.0,,76.45,,,6000,465000.0,3,F1,2000,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,14793,INE933B01012,MEGASOFT,EQ,,,,,MEGASOFT LTD,73.0,75.0,72.5,73.17,72.98,73.69,,73.17,,,280136,20609682.64,2298,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,24267,INE01IH01015,SYLVANPLY,SM,,,,,SYLVAN PLYBOARD (INDIA) L,116.5,116.5,110.85,113.6,113.2,113.9,,113.6,,,64000,7228400.0,30,F1,2000,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,2043,INE331A01037,RAMCOCEM,EQ,,,,,THE RAMCO CEMENTS LIMITED,825.0,833.95,822.8,826.05,826.0,823.7,,826.05,,,668598,553716837.0,22493,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,8652,INE918N01018,VETO,EQ,,,,,VETO SWITCHGEAR CABLE LTD,175.7,177.17,168.3,170.91,171.0,174.23,,170.91,,,830713,142901265.56,15844,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,20223,INE201M01029,CLEDUCATE,EQ,,,,,CL EDUCATE LIMITED,91.42,92.19,89.0,89.63,89.35,91.42,,89.64,,,123057,11170594.78,2114,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,15044,INE124G01033,DELTACORP,EQ,,,,,DELTA CORP LIMITED,137.0,138.5,135.5,135.77,136.0,136.25,,135.77,,,1850871,252711557.35,10622,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,15214,INE477B01010,DVL,EQ,,,,,DHUNSERI VENTURES LIMITED,410.5,426.35,408.55,423.2,423.0,406.5,,423.2,,,311994,131422321.6,13822,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,19821,INE140A07757,9PEL25,N0,,,,,SEC RE NCD 9.00% SR I,1050.0,1050.0,1049.0,1049.0,1049.0,1050.0,,1049.0,,,30,31490.0,3,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,4986,INE962Y01021,IRCON,EQ,,,,,IRCON INTERNATIONAL LTD,295.45,296.5,288.05,288.75,288.85,295.15,,288.75,,,7124681,2064501478.65,83326,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,20929,INE349X01015,JALAN,SM,,,,,JALAN TRANSOLU. INDIA LTD,3.25,3.25,3.15,3.2,3.2,3.15,,3.2,,,15000,47850.0,5,F1,3000,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,14972,INE455I01029,KSCL,EQ,,,,,KAVERI SEED CO. LTD.,1120.0,1122.0,1067.95,1070.75,1071.0,1116.6,,1070.75,,,214424,232986874.7,19676,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,10447,INE854D01024,UNITDSPR,EQ,,,,,UNITED SPIRITS LIMITED,1413.85,1424.5,1406.25,1413.3,1406.9,1409.25,,1413.3,,,940385,1328665678.6,50890,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,7499.97,7500.0,7300.0,7300.0,7300.0,7400.0,,7178.0,,,16,117999.91,6,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,13620,INE242C01024,ANANTRAJ,EQ,,,,,ANANT RAJ LIMITED,562.1,562.1,550.35,555.1,554.7,559.1,,555.05,,,790958,438583297.25,25902,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,329.9,329.9,319.1,323.75,325.1,325.15,,323.7,,,101079,32743997.3,2734,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,24615,INE224E20010,GATECH-RE,BE,,,,,GACM TECHNOLOGIES LIMITED,0.12,0.15,0.11,0.11,0.12,0.19,,0.11,,,15950464,1922110.36,1520,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,17882,INE0OUT01019,ORIANA,SM,,,,,ORIANA POWER LIMITED,2119.95,2119.95,2000.3,2006.9,2009.7,2097.05,,2006.9,,,247200,503506357.5,1396,F1,150,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,19492,INE0PXD01014,PLADAINFO,SM,,,,,PLADA INFOTECH SERVICES L,28.25,30.0,28.25,29.95,29.95,30.8,,29.95,,,15000,443250.0,5,F1,3000,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,5239,INE843B01013,MAHAPEXLTD,EQ,,,,,MAHA RASHTRA APEX COPR. L,162.99,162.99,159.64,161.65,161.99,159.64,,161.65,,,12660,2038966.75,585,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,23775,INE0SRI01019,VERITAAS,SM,,,,,VERITAAS ADVERTISING LTD,144.8,150.15,144.0,150.15,150.15,143.0,,150.15,,,31200,4628880.0,26,F1,1200,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,166,INE435A01028,ANDHRAPAP,EQ,,,,,ANDHRA PAPER LIMITED,584.95,586.1,573.05,575.4,576.0,582.1,,575.35,,,74817,43404929.8,4558,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,7339,INF209KB16D7,ABSLNN50ET,EQ,,,,,BIRLASLAMC - ABSLNN50ET,77.68,77.69,76.75,77.41,77.46,77.0,,77.41,,,13637,1054350.06,278,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,7780,INE977Y01011,BCONCEPTS,EQ,,,,,BRAND CONCEPTS LIMITED,614.0,614.0,590.0,595.9,595.0,602.95,,595.9,,,10361,6246381.35,1043,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,19277,INE778K01012,EMAMIREAL,EQ,,,,,EMAMI REALTY LIMITED,98.59,99.0,94.51,96.37,96.45,97.45,,96.37,,,41478,3997436.03,782,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,14868,INE452O01016,FLFL,BZ,,,,,FUT LIFESTYLE FASH LTD,2.28,2.4,2.28,2.4,2.4,2.4,,2.41,,,114363,264843.83,127,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,19352,INE994V01012,PROLIFE,SM,,,,,PROLIFE INDUSTRIES LTD,221.0,229.3,221.0,229.3,229.3,218.4,,229.3,,,4500,1023400.0,9,F1,500,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,2431,INE0DD101019,RAILTEL,EQ,,,,,RAILTEL CORP OF IND LTD,512.75,513.2,498.15,500.1,500.7,510.75,,500.1,,,2770724,1395226018.4,42729,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,12916,INE721A07OZ8,922SFL24,Z4,,,,,SEC RED NCD 9.22% SR.II,995.0,995.0,995.0,995.0,995.0,995.0,,995.0,,,2,1990.0,1,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,24450,INE878H20016,INVENT-RE,BE,,,,,INVENTURE GRO & SEC LTD,0.71,0.71,0.62,0.63,0.62,0.68,,0.63,,,1948309,1277021.55,1642,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,18969,INE542Z01010,KAPSTON,BE,,,,,KAPSTON SERVICES LIMITED,400.0,417.95,400.0,417.95,417.95,398.05,,417.95,,,4631,1921970.6,186,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,2202,INE831A01028,MIRCELECTR,EQ,,,,,MIRC ELECTRONICS LTD,24.0,24.3,22.75,22.84,22.83,23.88,,22.84,,,1663878,38597449.96,3441,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,3010,INF846K01Y96,AXISTECETF,EQ,,,,,AXISAMC - AXISTECETF,433.72,435.79,430.81,434.14,435.77,433.8,,434.14,,,8218,3570947.41,67,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,45.75,46.1,44.2,44.29,44.29,45.15,,44.29,,,39664782,1789999654.6,67264,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,2397,INE278H01035,SANDHAR,EQ,,,,,SANDHAR TECHNOLOGIES LTD,641.5,662.6,640.7,647.4,650.05,645.55,,647.05,,,126321,82343277.45,10378,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,1391,INE202E07138,880IREDA29,N5,,,,,IREDA 8.80NCDTR I SR II B,1176.83,1176.83,1176.83,1176.83,1176.83,1155.0,,1175.0,,,500,588415.0,1,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,19020,INE880J01026,JSWINFRA,EQ,,,,,JSW INFRASTRUCTURE LTD,338.4,342.1,335.0,338.95,339.35,337.4,,338.95,,,1220799,412843555.85,21665,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,244.5,245.94,240.91,241.61,241.27,243.03,,241.61,,,6566727,1590570320.73,51958,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,23052,INE0Q6H01012,SONAMAC,SM,,,,,SONA MACHINERY LIMITED,186.75,189.5,185.0,186.85,186.5,189.15,,186.85,,,26000,4865750.0,26,F1,1000,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,21823,INE090Y01013,CADSYS,SM,,,,,CADSYS (INDIA) LIMITED,216.0,216.0,205.3,205.3,205.3,216.1,,205.3,,,28500,5912275.0,53,F1,500,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,11829,INE802C01033,SSWL,EQ,,,,,STEEL STRIPS WHEELS LTD.,237.0,241.0,234.0,236.58,237.0,234.91,,236.58,,,253847,60446729.26,8473,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,8904,INE0IQ001011,VERANDA,BE,,,,,VERANDA LEARNING SOL LTD,282.0,289.0,282.0,284.33,285.99,282.99,,284.4,,,165048,47146709.71,484,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,6908,INE270I01022,VISHNU,EQ,,,,,VISHNU CHEMICALS LIMITED,475.0,475.0,459.9,462.6,460.8,457.55,,462.6,,,151299,70752834.25,9910,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,23489,INE343G01021,BHARTIHEXA,EQ,,,,,BHARTI HEXACOM LIMITED,1179.95,1184.2,1130.1,1137.4,1137.0,1175.4,,1137.45,,,291721,336308006.35,23582,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,13517,INE548C01032,EMAMILTD,EQ,,,,,EMAMI LIMITED,799.35,822.95,799.0,816.95,821.05,796.5,,817.0,,,609913,494855792.7,32062,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,17689,INE390G01014,GPTINFRA,BE,,,,,GPT INFRAPROJECTS LTD,170.6,175.0,162.5,167.4,167.0,168.05,,167.6,,,189391,31885384.35,2125,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,716,INE715Y01023,SHRADHA,BE,,,,,SHRADHA INFRAPROJECTS LTD,135.83,135.83,135.83,135.83,135.83,133.17,,135.83,,,7117,966702.11,22,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,13634,INE01IU01018,SKYGOLD,BE,,,,,SKY GOLD LIMITED,2066.0,2160.0,2048.9,2048.9,2048.9,2156.7,,2050.2,,,45323,94091538.6,2189,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,7475.0,7499.0,7456.0,7487.95,7488.0,7428.0,,7491.84,,,278,2078536.0,43,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,13987,INF209KB17D5,ABSLBANETF,EQ,,,,,BIRLASLAMC - ABSLBANETF,52.68,52.68,51.95,52.14,52.5,52.23,,52.14,,,521973,27180773.32,996,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,4421,INE741K01010,CREDITACC,EQ,,,,,CREDITACCESS GRAMEEN LTD,1327.9,1335.6,1312.3,1327.65,1335.0,1325.9,,1327.6,,,155732,206133370.25,12825,F1,1,,,,,
2024-07-31,2024-07-31,CM,NSE,STK,1038,INE235A01022,FINCABLES,EQ,,,,,FINOLEX CABLES LTD,1599.9,1605.0,1525.0,1533.15,1532.0,1578.4,,1532.95,,,347126,534754404.75,40401,F1,1,,,,,
