TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-04,2024-11-04,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,8400.0,8400.0,8305.0,8305.0,8305.0,8100.0,,8305.0,,,47,392532.0,12,F1,1,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,13620,INE242C01024,ANANTRAJ,EQ,,,,,ANANT RAJ LIMITED,757.2,759.3,716.1,727.05,724.0,757.2,,727.05,,,875707,638613447.75,35416,F1,1,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,281.2,284.0,277.5,281.7,278.4,282.9,,281.65,,,29333,8219395.7,1727,F1,1,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,3699,INE287Z01012,GAYAHWS,BE,,,,,GAYATRI HIGHWAYS LIMITED,1.39,1.45,1.32,1.44,1.45,1.39,,1.44,,,128975,184327.35,167,F1,1,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,10447,INE854D01024,UNITDSPR,EQ,,,,,UNITED SPIRITS LIMITED,1455.0,1455.0,1418.4,1436.05,1436.45,1453.15,,1436.05,,,444771,637622521.35,31736,F1,1,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,4986,INE962Y01021,IRCON,EQ,,,,,IRCON INTERNATIONAL LTD,220.8,220.87,209.21,209.93,210.14,220.18,,209.95,,,4506677,958800009.94,66547,F1,1,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,20929,INE349X01015,JALAN,SM,,,,,JALAN TRANSOLU. INDIA LTD,4.6,4.6,4.4,4.6,4.6,4.6,,4.6,,,45000,201000.0,12,F1,3000,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,14972,INE455I01029,KSCL,EQ,,,,,KAVERI SEED CO. LTD.,920.45,964.4,919.2,939.4,933.0,920.45,,939.35,,,164137,154191602.35,19264,F1,1,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,17882,INE0OUT01019,ORIANA,SM,,,,,ORIANA POWER LIMITED,2321.0,2325.0,2207.0,2272.75,2290.0,2315.9,,2272.75,,,66150,148820118.75,723,F1,75,,,,,
2024-11-04,2024-11-04,CM,NSE,STK,2979,INE749B01020,ORTINGLOBE,EQ,,,,,ORTIN GLOBAL LIMITED,19.52,19.79,19.12,19.36,19.2,19.76,,19.37,,,5722,110918.7,129,F1,1,,,,,
